   Step          Temp          PotEng         KinEng         TotEng         Press     
  80044100   1137.9837     -2777.8052      125.76702     -2652.0382     -4413.3039    
  80045100   1119.6733     -2775.3495      123.74341     -2651.6061     -5699.373     
  80046100   1211.3866     -2776.7578      133.87933     -2642.8785     -6203.149     
  80047100   1156.7137     -2770.7207      127.83702     -2642.8837     -2969.0954    
  80048100   1185.0255     -2779.717       130.96596     -2648.751      -2742.1699    
  80049100   1161.9113     -2774.3809      128.41144     -2645.9695     -4034.0845    
  80050100   1157.7988     -2776.5524      127.95694     -2648.5955     -4813.0989    
  80051100   1137.5819     -2774.3312      125.72262     -2648.6086     -2822.0972    
  80052100   1215.5284     -2766.6967      134.33707     -2632.3596     -1284.6884    
  80053100   1218.229      -2776.0719      134.63553     -2641.4364     -3771.9909    
  80054100   1152.9118     -2780.8368      127.41684     -2653.4199     -4903.0527    
  80055100   1210.2561     -2775.0115      133.75439     -2641.2571     -4077.8972    
  80056100   1174.9806     -2771.91        129.85582     -2642.0542     -3527.222     
  80057100   1180.6994     -2775.7873      130.48786     -2645.2994     -3448.3829    
  80058100   1202.4347     -2774.3622      132.88999     -2641.4723     -3305.5116    
  80059100   1135.6737     -2779.7335      125.51173     -2654.2218     -5601.9247    
  80060100   1144.5813     -2778.9948      126.49618     -2652.4986     -4461.8795    
  80061100   1213.0411     -2772.3358      134.06218     -2638.2737     -2856.0436    
  80062100   1180.4113     -2779.6312      130.45602     -2649.1752     -5506.9759    
  80063100   1138.9329     -2776.6856      125.87193     -2650.8137     -4383.2366    
  80064100   1169.8874     -2775.0387      129.29294     -2645.7458     -3411.2408    
  80065100   1198.7918     -2773.7307      132.48738     -2641.2433     -1241.6324    
  80066100   1168.9706     -2774.9231      129.19162     -2645.7315     -974.48636    
  80067100   1087.9486     -2775.6977      120.23728     -2655.4604     -4463.8359    
  80068100   1200.647      -2780.7293      132.69241     -2648.0369     -4925.9122    
  80069100   1264.0914     -2779.8698      139.70413     -2640.1657     -4847.7924    
  80070100   1155.4659     -2772.5651      127.69912     -2644.866      -3230.159     
  80071100   1199.5963     -2771.2097      132.57629     -2638.6334     -1928.5056    
  80072100   1166.9596     -2778.7932      128.96937     -2649.8238     -4611.4279    
  80073100   1163.19       -2775.5676      128.55276     -2647.0148     -3789.3528    
  80074100   1154.8149     -2779.5557      127.62717     -2651.9285     -5594.2486    
  80075100   1167.93       -2772.2146      129.07661     -2643.138      -4517.6088    
  80076100   1171.8698     -2772.3198      129.51204     -2642.8078     -4277.313     
  80077100   1166.6689     -2778.3678      128.93724     -2649.4306     -4920.6251    
  80078100   1164.2394     -2774.0989      128.66874     -2645.4302     -3181.4444    
  80079100   1191.2031     -2777.0151      131.6487      -2645.3664     -4936.9488    
  80080100   1178.8061     -2775.2689      130.27861     -2644.9903     -3046.6224    
  80081100   1116.0525     -2775.6373      123.34324     -2652.294      -5731.6378    
  80082100   1146.1515     -2773.7667      126.66971     -2647.097      -4057.1392    
  80083100   1152.9168     -2778.7968      127.41739     -2651.3794     -4567.9673    
  80084100   1186.1104     -2773.9183      131.08587     -2642.8324     -2065.0463    
  80085100   1155.9391     -2780.1901      127.75141     -2652.4387     -5192.8853    
  80086100   1176.5729     -2772.6178      130.03181     -2642.586      -3156.354     
  80087100   1129.5202     -2773.59        124.83166     -2648.7583     -3241.0042    
  80088100   1146.3327     -2770.7951      126.68973     -2644.1054     -3488.4738    
  80089100   1146.9954     -2779.2417      126.76298     -2652.4787     -5483.139     
  80090100   1188.6508     -2779.544       131.36662     -2648.1774     -4327.6237    
  80091100   1186.9902     -2773.9153      131.18309     -2642.7322     -4272.2069    
  80092100   1127.9408     -2779.1555      124.65711     -2654.4984     -5543.3144    
  80093100   1260.1296     -2776.9301      139.26628     -2637.6639     -4502.1121    
  80094100   1110.1447     -2777.4418      122.69033     -2654.7515     -4289.3912    
  80095100   1215.7888     -2772.1598      134.36584     -2637.7939     -2394.3552    
  80096100   1171.2498     -2774.9178      129.44351     -2645.4743     -3940.9005    
  80097100   1179.4244     -2773.2795      130.34694     -2642.9325     -4427.2061    
  80098100   1149.5494     -2773.8004      127.04524     -2646.7551     -2421.1054    
  80099100   1153.7113     -2776.2913      127.5052      -2648.7862     -3963.9998    
  80100100   1292.6126     -2777.4806      142.85621     -2634.6244     -3356.1627    
  80101100   1205.0882     -2773.8774      133.18324     -2640.6942     -2455.2935    
  80102100   1169.1857     -2773.8137      129.2154      -2644.5983     -4664.5018    
  80103100   1227.1138     -2771.6948      135.61745     -2636.0773     -3121.1529    
  80104100   1172.9606     -2774.4904      129.63258     -2644.8578     -3586.071     
  80105100   1232.8939     -2774.2424      136.25626     -2637.9861     -2450.0532    
  80106100   1197.7254     -2777.2211      132.36952     -2644.8516     -4177.7027    
  80107100   1174.4401     -2776.4589      129.7961      -2646.6628     -3938.1181    
  80108100   1126.8706     -2779.2868      124.53884     -2654.7479     -6534.6826    
  80109100   1159.1548     -2776.0702      128.1068      -2647.9634     -5876.3778    
  80110100   1183.327      -2774.2634      130.77825     -2643.4851     -4617.5226    
  80111100   1179.4415     -2782.8023      130.34883     -2652.4535     -7019.3816    
  80112100   1228.0708     -2773.797       135.72322     -2638.0737     -3994.7677    
  80113100   1214.5485     -2778.4074      134.22878     -2644.1787     -3408.8277    
  80114100   1204.718      -2776.5977      133.14233     -2643.4554     -4516.4605    
  80115100   1181.386      -2775.1074      130.56374     -2644.5437     -2634.2987    
  80116100   1144.3139     -2769.3631      126.46663     -2642.8965     -3425.3154    
  80117100   1198.7663     -2774.769       132.48456     -2642.2844     -4226.9952    
  80118100   1246.8675     -2772.5356      137.80058     -2634.735      -2256.1161    
  80119100   1130.4832     -2776.1077      124.93809     -2651.1697     -4930.4001    
  80120100   1159.9957     -2771.2613      128.19974     -2643.0615     -2759.9159    
  80121100   1213.4763     -2782.7403      134.11028     -2648.63       -5811.8818    
  80122100   1180.0663     -2779.2246      130.41789     -2648.8067     -4485.6745    
  80123100   1167.2063     -2776.9206      128.99663     -2647.924      -3647.2781    
  80124100   1238.9883     -2775.8912      136.9298      -2638.9614     -3236.022     
  80125100   1182.4822     -2775.1265      130.68489     -2644.4416     -3000.0538    
  80126100   1168.6833     -2776.8222      129.15986     -2647.6623     -3766.9982    
  80127100   1199.5014     -2779.3177      132.56581     -2646.7519     -4988.9579    
  80128100   1186.6857     -2775.8174      131.14945     -2644.6679     -3572.783     
  80129100   1154.2422     -2768.8209      127.56387     -2641.257      -861.28183    
  80130100   1180.0954     -2776.2727      130.4211      -2645.8516     -3295.5377    
  80131100   1180.026      -2780.0299      130.41343     -2649.6164     -4568.7415    
  80132100   1167.6455     -2771.3392      129.04517     -2642.294      -2935.6894    
  80133100   1175.3028     -2772.4187      129.89143     -2642.5273     -3216.9385    
  80134100   1199.2215     -2770.5616      132.53487     -2638.0267     -1137.4673    
  80135100   1189.4899     -2776.2045      131.45936     -2644.7451     -3321.2185    
  80136100   1158.5261     -2778.7304      128.03733     -2650.6931     -4152.4068    
  80137100   1168.132      -2772.9962      129.09894     -2643.8973     -4744.9061    
  80138100   1105.6955     -2770.0547      122.19862     -2647.8561     -2979.9782    
  80139100   1185.0612     -2771.2624      130.96991     -2640.2925     -3075.9532    
  80140100   1225.3696     -2778.3425      135.4247      -2642.9178     -4662.5466    
  80141100   1178.7959     -2775.5504      130.27748     -2645.2729     -2451.0974    
  80142100   1156.6019     -2777.9066      127.82467     -2650.0819     -5833.6545    
  80143100   1113.1768     -2772.4865      123.02543     -2649.4611     -3675.5485    
  80144100   1229.7891     -2777.2259      135.91312     -2641.3127     -3528.0882    
  80145100   1140.0649     -2776.2707      125.99703     -2650.2736     -5002.1664    
  80146100   1212.889      -2774.0068      134.04537     -2639.9615     -3095.1922    
  80147100   1158.6688     -2780.075       128.05309     -2652.0219     -5799.9193    
  80148100   1220.7044     -2771.3711      134.9091      -2636.462      -2436.905     
  80149100   1193.9921     -2775.3728      131.95694     -2643.4159     -4266.0446    
  80150100   1158.5926     -2775.8484      128.04467     -2647.8038     -3611.882     
  80151100   1146.7664     -2779.6493      126.73767     -2652.9117     -5629.6277    
  80152100   1200.453      -2774.429       132.67097     -2641.758      -3843.3605    
  80153100   1107.079      -2774.9875      122.35152     -2652.636      -4504.6127    
  80154100   1200.503      -2776.6658      132.6765      -2643.9893     -4769.8361    
  80155100   1153.782      -2778.7217      127.51302     -2651.2087     -4504.527     
  80156100   1195.0974     -2769.3312      132.07908     -2637.2521     -1334.4762    
  80157100   1155.319      -2776.6708      127.68288     -2648.9879     -5877.9509    
  80158100   1225.6125     -2776.3902      135.45153     -2640.9387     -3292.3202    
  80159100   1120.6774     -2772.2332      123.85438     -2648.3789     -4759.0247    
  80160100   1247.3833     -2776.7943      137.85759     -2638.9367     -1640.4106    
  80161100   1187.2419     -2782.6229      131.21092     -2651.412      -6150.0801    
  80162100   1183.7827     -2772.8956      130.82861     -2642.067      -2959.4594    
  80163100   1140.7094     -2772.548       126.06827     -2646.4797     -2175.3389    
  80164100   1115.01       -2776.1419      123.22803     -2652.9139     -3136.257     
  80165100   1157.8623     -2772.3787      127.96396     -2644.4148     -834.9593     
  80166100   1195.6132     -2781.2384      132.13609     -2649.1023     -4751.8891    
  80167100   1172.1181     -2778.3184      129.53947     -2648.7789     -3798.1952    
  80168100   1167.2132     -2780.1566      128.9974      -2651.1592     -5475.409     
  80169100   1228.3076     -2774.1069      135.7494      -2638.3575     -4015.3241    
  80170100   1211.2212     -2779.969       133.86105     -2646.108      -4642.4219    
  80171100   1137.7667     -2774.8454      125.74305     -2649.1024     -3698.61      
  80172100   1139.4098     -2772.5746      125.92464     -2646.6499     -3861.9348    
  80173100   1174.9723     -2770.1771      129.85491     -2640.3222     -1504.2765    
  80174100   1145.2364     -2774.2781      126.56857     -2647.7095     -3655.4327    
  80175100   1274.4186     -2778.3087      140.84546     -2637.4632     -4434.2418    
  80176100   1214.0567     -2775.6354      134.17442     -2641.4609     -4276.3443    
  80177100   1205.4383     -2773.5149      133.22193     -2640.2929     -3845.7378    
  80178100   1191.6918     -2772.1696      131.70271     -2640.4668     -4529.0174    
  80179100   1176.5562     -2775.0041      130.02996     -2644.9741     -4524.1181    
  80180100   1230.1206     -2774.565       135.94977     -2638.6152     -2229.985     
  80181100   1144.8226     -2771.8625      126.52284     -2645.3397     -4238.2997    
  80182100   1230.384      -2776.9007      135.97887     -2640.9219     -3538.7111    
  80183100   1156.1382     -2770.607       127.77342     -2642.8336     -2807.7898    
  80184100   1183.1078     -2777.4327      130.75403     -2646.6787     -5531.9202    
  80185100   1171.1611     -2773.2051      129.43371     -2643.7714     -3836.9277    
  80186100   1133.6425     -2774.5893      125.28725     -2649.302      -4640.7917    
  80187100   1168.9503     -2771.3536      129.18937     -2642.1643     -647.68036    
  80188100   1170.8902     -2784.8188      129.40377     -2655.415      -5597.6194    
  80189100   1164.6045     -2774.461       128.70908     -2645.752      -2952.1046    
  80190100   1192.4255     -2773.9286      131.78379     -2642.1448     -2398.4077    
